user_id,lifecycle_stage,days_since_signup,age_band,region,sessions_last_7d,exercises_completed_7d,streak_current,coins_balance,feature_ai_tutor_used,feature_leaderboard_viewed,feature_progress_checked,preferred_hour,notif_open_rate_30d,motivation_score,coins_balance_scaled,streak_scaled,time_window,sessions_last_7d_norm,exercises_completed_7d_norm,days_since_signup_norm,coins_balance_scaled_norm,streak_scaled_norm,notif_open_rate_30d_norm,motivation_score_norm,activeness_score,churn_risk,propensity_gamification,propensity_learning,propensity_achievement,propensity_social,dominant_drive
USR_000444,churned,51,25-34,tier2,0,0,0,12,False,False,True,14,0.043,0.39,1.5936926411670824,0.0,afternoon,0.0,0.0,0.2833333333333333,0.4006533165990964,0.0,0.04969879518072288,0.3777777777777778,0.1172,0.8232,0.2003,0.0,0.6267,0.21,achievement
USR_000445,paid,115,45+,tier1,9,8,19,350,True,True,True,19,0.395,0.68,3.641511224625038,4.321928094887363,evening,0.391304347826087,0.4,0.6388888888888888,0.9154736063224999,0.8425988740745155,0.5798192771084337,0.7000000000000001,0.7152,0.3523,0.879,0.76,0.82,1.0,social
USR_000446,paid,23,18-24,tier2,10,12,23,397,True,True,True,20,0.561,0.56,3.7195917649476633,4.584962500721157,evening,0.43478260869565216,0.6,0.12777777777777777,0.9351030045100953,0.8938798045602853,0.8298192771084337,0.5666666666666668,0.8828,0.2795,0.9145,0.84,0.74,0.91,gamification
USR_000447,trial,1,25-34,tier1,8,5,3,65,True,False,True,17,0.416,0.6,2.6031788549643564,2.0,late_afternoon,0.34782608695652173,0.25,0.005555555555555556,0.6544375088400515,0.3899180437875726,0.6114457831325301,0.611111111111111,0.5177,0.5857,0.5222,0.7,0.7667,0.3,achievement
USR_000448,paid,63,45+,tier1,14,4,12,235,True,True,True,14,0.545,0.71,3.3948695770203137,3.700439718141092,afternoon,0.6086956521739131,0.2,0.35,0.8534680529480846,0.7214341080257056,0.8057228915662651,0.7333333333333333,0.6131,0.3404,0.7875,0.68,0.84,1.0,social
USR_000449,paid,105,18-24,tier2,7,15,24,521,True,True,True,18,0.436,0.81,3.8881074812128635,4.643856189774724,evening,0.30434782608695654,0.75,0.5833333333333334,0.9774677484241298,0.9053616605738856,0.641566265060241,0.8444444444444446,0.9201,0.2323,0.9414,0.9,0.9067,0.91,gamification
USR_000450,paid,49,25-34,tier3,5,12,6,414,False,True,True,18,0.399,0.66,3.7455800398746546,2.807354922057604,evening,0.21739130434782608,0.6,0.2722222222222222,0.9416364403014302,0.5473191697130572,0.5858433734939759,0.6777777777777778,0.8157,0.3204,0.7445,0.24,0.8067,0.82,social
USR_000451,inactive,45,25-34,tier1,0,0,0,29,False,False,False,6,0.034,0.26,2.1132827525593787,0.0,early_morning,0.0,0.0,0.25,0.5312779402084316,0.0,0.03614457831325301,0.23333333333333336,0.1172,0.8649,0.2656,0.0,0.14,0.3,social
USR_000452,churned,137,25-34,tier2,0,1,0,43,False,False,False,20,0.031,0.4,2.3512492185517644,0.0,evening,0.0,0.05,0.7611111111111111,0.5911025584418415,0.0,0.03162650602409638,0.38888888888888895,0.1454,0.8125,0.2956,0.02,0.2333,0.21,gamification
USR_000453,trial,5,25-34,tier3,4,4,6,36,False,False,True,20,0.214,0.5,2.2435894449529292,2.807354922057604,evening,0.17391304347826086,0.2,0.027777777777777776,0.5640369598173204,0.5473191697130572,0.3072289156626506,0.5000000000000001,0.3538,0.7087,0.5557,0.08,0.7,0.12,achievement
USR_000454,trial,3,45+,tier2,7,8,4,80,False,True,False,12,0.298,0.62,2.7304247779439415,2.321928094887362,afternoon,0.30434782608695654,0.4,0.016666666666666666,0.6864270529645381,0.4526808302869428,0.4337349397590361,0.6333333333333333,0.6701,0.5479,0.5696,0.16,0.38,0.91,social
USR_000455,churned,106,25-34,tier2,1,1,0,45,False,False,False,9,0.019,0.22,2.378868651539773,0.0,mid_morning,0.043478260869565216,0.05,0.5888888888888889,0.5980460663325026,0.0,0.013554216867469878,0.18888888888888888,0.1591,0.8647,0.299,0.02,0.1133,0.21,gamification
USR_000456,paid,92,18-24,tier2,22,16,18,359,True,True,True,18,0.526,0.92,3.65724206319215,4.247927513443585,evening,0.9565217391304348,0.8,0.5111111111111111,0.919428329135415,0.8281717930966652,0.7771084337349398,0.9666666666666668,0.9864,0.1545,0.8738,0.92,0.98,0.91,achievement
USR_000457,trial,4,25-34,tier1,10,5,5,75,False,False,True,12,0.235,0.81,2.690835916581937,2.584962500721156,afternoon,0.43478260869565216,0.25,0.022222222222222223,0.6764744383917222,0.5039617607727125,0.3388554216867469,0.8444444444444446,0.5704,0.5042,0.5902,0.1,0.9067,0.3,achievement
USR_000458,paid,32,25-34,tier1,5,14,10,256,False,True,True,9,0.368,0.68,3.4478348260746787,3.4594316186372978,mid_morning,0.21739130434782608,0.7,0.17777777777777778,0.8667834828810409,0.6744474046779656,0.539156626506024,0.7000000000000001,0.8791,0.3006,0.7706,0.28,0.82,1.0,social
USR_000459,churned,40,18-24,tier2,3,1,0,23,True,False,False,22,0.067,0.36,1.9746358687061647,0.0,night,0.13043478260869565,0.05,0.2222222222222222,0.49642220176990787,0.0,0.0858433734939759,0.3444444444444445,0.1896,0.796,0.2482,0.62,0.2067,0.21,learning
USR_000460,churned,65,35-44,tier2,0,1,0,5,False,False,False,15,0.066,0.13,1.1132827525593785,0.0,late_afternoon,0.0,0.05,0.3611111111111111,0.27987857608405897,0.0,0.08433734939759036,0.0888888888888889,0.1454,0.883,0.1399,0.02,0.0533,0.21,social
USR_000461,trial,5,18-24,tier3,11,8,6,88,False,True,True,14,0.27,0.77,2.7889465850494126,2.807354922057604,afternoon,0.4782608695652174,0.4,0.027777777777777776,0.7011393980582628,0.5473191697130572,0.39156626506024095,0.8,0.7565,0.4239,0.6242,0.16,0.88,0.82,achievement
USR_000462,trial,5,25-34,tier2,9,3,4,30,True,True,False,8,0.317,0.64,2.133656214977323,2.321928094887362,early_morning,0.391304347826087,0.15,0.027777777777777776,0.5363998157053146,0.4526808302869428,0.4623493975903614,0.6555555555555556,0.421,0.599,0.4945,0.66,0.3933,0.91,social
USR_000463,churned,38,18-24,tier3,2,1,0,23,False,False,False,16,0.128,0.31,1.9746358687061647,0.0,late_afternoon,0.08695652173913043,0.05,0.2111111111111111,0.49642220176990787,0.0,0.17771084337349397,0.2888888888888889,0.1738,0.7991,0.2482,0.02,0.1733,0.12,gamification
USR_000464,inactive,44,25-34,tier2,1,0,0,13,False,False,False,20,0.025,0.15,1.6397385131955606,0.0,evening,0.043478260869565216,0.0,0.24444444444444444,0.41222921954760805,0.0,0.022590361445783132,0.11111111111111112,0.1287,0.896,0.2061,0.0,0.0667,0.21,social
USR_000465,inactive,54,18-24,tier2,2,0,0,21,False,False,False,18,0.035,0.06,1.9205726604783713,0.0,evening,0.08695652173913043,0.0,0.3,0.48283074559891703,0.0,0.03765060240963856,0.011111111111111106,0.141,0.9151,0.2414,0.0,0.0067,0.21,gamification
USR_000466,churned,71,35-44,tier3,1,0,0,41,False,False,False,5,0.023,0.25,2.322344707681546,0.0,night,0.043478260869565216,0.0,0.39444444444444443,0.5838359827887426,0.0,0.019578313253012045,0.22222222222222227,0.1287,0.8666,0.2919,0.0,0.1333,0.12,gamification
USR_000467,trial,0,25-34,tier2,6,7,2,98,True,False,False,20,0.365,0.44,2.855108491376949,1.5849625007211563,evening,0.2608695652173913,0.35,0.0,0.7177724592382616,0.3090027388789262,0.5346385542168675,0.4333333333333334,0.5876,0.6281,0.5134,0.74,0.26,0.21,learning
USR_000468,churned,152,35-44,tier2,2,0,0,24,False,False,True,11,0.061,0.26,2.0,0.0,mid_morning,0.08695652173913043,0.0,0.8444444444444444,0.5027987282487452,0.0,0.07680722891566265,0.23333333333333336,0.141,0.8473,0.2514,0.0,0.54,0.21,achievement
USR_000469,inactive,16,35-44,tier1,1,0,0,27,False,False,False,7,0.039,0.24,2.0704150712689535,0.0,early_morning,0.043478260869565216,0.0,0.08888888888888889,0.5205010323905325,0.0,0.04367469879518072,0.21111111111111114,0.1287,0.8648,0.2603,0.0,0.1267,0.3,social
USR_000470,paid,29,18-24,tier3,21,6,24,214,False,True,True,12,0.52,0.7,3.3369650277500638,4.643856189774724,afternoon,0.9130434782608695,0.3,0.16111111111111112,0.8389108860816353,0.9053616605738856,0.7680722891566265,0.7222222222222222,0.8456,0.2662,0.8721,0.12,0.8333,0.82,gamification
USR_000471,trial,3,25-34,tier1,7,9,1,126,False,True,True,12,0.256,0.7,3.0098626663592656,1.0,afternoon,0.30434782608695654,0.45,0.016666666666666666,0.7566775604244079,0.1949590218937863,0.3704819277108434,0.7222222222222222,0.7224,0.5091,0.4758,0.18,0.8333,1.0,social
USR_000472,paid,90,18-24,tier2,13,4,7,140,False,True,True,20,0.513,0.65,3.0748374026393512,3.0,evening,0.5652173913043478,0.2,0.5,0.7730121678093703,0.5848770656813589,0.7575301204819277,0.6666666666666667,0.5876,0.3744,0.6789,0.08,0.8,0.91,social
USR_000473,trial,3,18-24,tier2,8,5,4,55,False,False,False,8,0.345,0.74,2.5010916293423473,2.321928094887362,early_morning,0.34782608695652173,0.25,0.016666666666666666,0.6287728452334571,0.4526808302869428,0.5045180722891566,0.7666666666666667,0.5177,0.5609,0.5407,0.1,0.46,0.21,gamification
USR_000474,trial,0,25-34,tier2,8,4,3,24,False,True,True,17,0.235,0.87,2.0,2.0,late_afternoon,0.34782608695652173,0.2,0.0,0.5027987282487452,0.3899180437875726,0.3388554216867469,0.9111111111111111,0.4558,0.5834,0.4464,0.08,0.9467,0.91,achievement
USR_000475,trial,4,45+,tier2,8,8,1,80,False,False,True,8,0.48,0.75,2.7304247779439415,1.0,early_morning,0.34782608695652173,0.4,0.022222222222222223,0.6864270529645381,0.1949590218937863,0.7078313253012047,0.7777777777777778,0.6931,0.3891,0.4407,0.16,0.8667,0.21,achievement
USR_000476,churned,172,25-34,tier3,2,1,0,27,False,False,True,11,0.086,0.12,2.0704150712689535,0.0,mid_morning,0.08695652173913043,0.05,0.9555555555555556,0.5205010323905325,0.0,0.1144578313253012,0.07777777777777778,0.1738,0.8687,0.2603,0.02,0.4467,0.12,achievement
USR_000477,trial,7,35-44,tier2,5,7,3,49,False,False,True,6,0.438,0.61,2.4306765580733933,2.0,early_morning,0.21739130434782608,0.35,0.03888888888888889,0.6110705410916697,0.3899180437875726,0.644578313253012,0.6222222222222222,0.5617,0.507,0.5005,0.14,0.7733,0.21,achievement
USR_000478,churned,174,25-34,tier3,2,1,0,43,False,False,False,7,0.112,0.39,2.3512492185517644,0.0,early_morning,0.08695652173913043,0.05,0.9666666666666667,0.5911025584418415,0.0,0.1536144578313253,0.3777777777777778,0.1738,0.7799,0.2956,0.02,0.2267,0.12,gamification
USR_000479,trial,1,18-24,tier2,7,7,7,63,True,True,False,20,0.341,0.82,2.5840593484403582,3.0,evening,0.30434782608695654,0.35,0.005555555555555556,0.6496308770575465,0.5848770656813589,0.49849397590361444,0.8555555555555555,0.6131,0.4877,0.6173,0.74,0.5133,0.91,social
USR_000480,paid,91,18-24,tier3,15,11,31,341,False,True,True,22,0.623,0.95,3.6253717474805143,5.0,night,0.6521739130434783,0.55,0.5055555555555555,0.9114161520310667,0.9747951094689316,0.9231927710843373,1.0,0.9091,0.148,0.9431,0.22,1.0,0.82,achievement
USR_000481,churned,127,25-34,tier2,0,0,0,41,False,True,False,15,0.065,0.33,2.322344707681546,0.0,late_afternoon,0.0,0.0,0.7055555555555556,0.5838359827887426,0.0,0.08283132530120482,0.31111111111111117,0.1172,0.8346,0.2919,0.0,0.1867,0.91,social
USR_000482,churned,155,25-34,tier1,2,1,0,28,False,False,True,14,0.042,0.35,2.0922185341675,0.0,afternoon,0.08695652173913043,0.05,0.8611111111111112,0.5259824090989363,0.0,0.048192771084337345,0.33333333333333337,0.1738,0.8129,0.263,0.02,0.6,0.3,achievement
USR_000483,inactive,68,25-34,tier2,0,0,0,41,False,False,False,22,0.054,0.1,2.322344707681546,0.0,night,0.0,0.0,0.37777777777777777,0.5838359827887426,0.0,0.06626506024096385,0.055555555555555566,0.1172,0.9069,0.2919,0.0,0.0333,0.21,gamification
USR_000484,churned,164,18-24,tier2,0,1,0,27,False,False,False,16,0.047,0.34,2.0704150712689535,0.0,late_afternoon,0.0,0.05,0.9111111111111111,0.5205010323905325,0.0,0.05572289156626505,0.3222222222222223,0.1454,0.8257,0.2603,0.02,0.1933,0.21,gamification
USR_000485,trial,0,18-24,tier1,7,6,3,30,False,False,True,19,0.41,0.63,2.133656214977323,2.0,evening,0.30434782608695654,0.3,0.0,0.5363998157053146,0.3899180437875726,0.6024096385542168,0.6444444444444445,0.5529,0.5602,0.4632,0.12,0.7867,0.3,achievement
USR_000486,trial,2,25-34,tier1,10,2,2,20,True,False,False,16,0.442,0.71,1.8916681496081529,1.5849625007211563,late_afternoon,0.43478260869565216,0.1,0.011111111111111112,0.4755641699458181,0.3090027388789262,0.6506024096385542,0.7333333333333333,0.3869,0.5996,0.3923,0.64,0.44,0.3,learning
USR_000487,inactive,37,35-44,tier1,0,0,0,29,False,True,False,5,0.056,0.19,2.1132827525593787,0.0,night,0.0,0.0,0.20555555555555555,0.5312779402084316,0.0,0.06927710843373494,0.15555555555555559,0.1172,0.8793,0.2656,0.0,0.0933,1.0,social
USR_000488,churned,154,35-44,tier3,0,1,0,12,False,False,False,6,0.033,0.28,1.5936926411670824,0.0,early_morning,0.0,0.05,0.8555555555555555,0.4006533165990964,0.0,0.03463855421686747,0.25555555555555565,0.1454,0.8479,0.2003,0.02,0.1533,0.12,gamification
USR_000489,trial,0,18-24,tier3,5,7,5,84,False,False,True,16,0.31,0.62,2.760374427722588,2.584962500721156,late_afternoon,0.21739130434782608,0.35,0.0,0.6939563758746375,0.5039617607727125,0.4518072289156626,0.6333333333333333,0.5617,0.5956,0.599,0.14,0.78,0.12,achievement
USR_000490,paid,102,18-24,tier3,17,19,17,266,True,True,True,22,0.327,0.89,3.471552779535398,4.169925001442312,night,0.7391304347826086,0.95,0.5666666666666667,0.8727461612993972,0.8129644996516386,0.47740963855421686,0.9333333333333333,0.989,0.2154,0.8429,0.98,0.96,0.82,learning
USR_000491,paid,116,25-34,tier3,12,12,22,409,True,True,True,19,0.674,0.95,3.738048615121517,4.523561956057013,evening,0.5217391304347826,0.6,0.6444444444444445,0.9397430449075409,0.8819092144288181,1.0,1.0,0.9031,0.1364,0.9108,0.84,1.0,0.82,achievement
USR_000492,churned,110,25-34,tier2,1,0,0,10,True,False,False,16,0.071,0.37,1.4898961024049782,0.0,late_afternoon,0.043478260869565216,0.0,0.6111111111111112,0.3745589327559926,0.0,0.09186746987951805,0.3555555555555556,0.1287,0.8162,0.1873,0.6,0.2133,0.21,learning
USR_000493,trial,3,18-24,tier2,8,7,5,77,False,False,True,22,0.446,0.86,2.7069753937264607,2.584962500721156,night,0.34782608695652173,0.35,0.016666666666666666,0.6805318926831553,0.5039617607727125,0.6566265060240963,0.9,0.638,0.4236,0.5922,0.14,0.94,0.21,achievement
USR_000494,inactive,60,35-44,tier2,1,0,0,38,False,False,False,6,0.023,0.19,2.276298835653068,0.0,early_morning,0.043478260869565216,0.0,0.3333333333333333,0.572260079840231,0.0,0.019578313253012045,0.15555555555555559,0.1287,0.8846,0.2861,0.0,0.0933,0.21,gamification
USR_000495,paid,71,35-44,tier3,8,6,3,132,False,True,True,19,0.506,0.46,3.0385447555573184,2.0,evening,0.34782608695652173,0.3,0.39444444444444443,0.763888219410557,0.3899180437875726,0.7469879518072289,0.45555555555555566,0.579,0.4307,0.5769,0.12,0.6733,0.82,social
USR_000496,trial,3,18-24,tier1,7,10,5,140,False,False,False,22,0.481,0.78,3.0748374026393512,2.584962500721156,night,0.30434782608695654,0.5,0.016666666666666666,0.7730121678093703,0.5039617607727125,0.7093373493975903,0.8111111111111111,0.7693,0.3768,0.6385,0.2,0.4867,0.3,gamification
USR_000497,churned,142,25-34,tier3,2,1,0,32,False,False,False,8,0.087,0.39,2.1725022968909635,0.0,early_morning,0.08695652173913043,0.05,0.7888888888888889,0.5461656959971272,0.0,0.11596385542168675,0.3777777777777778,0.1738,0.7874,0.2731,0.02,0.2267,0.12,gamification
USR_000498,trial,5,25-34,tier3,4,4,3,32,False,True,False,13,0.209,0.65,2.1725022968909635,2.0,afternoon,0.17391304347826086,0.2,0.027777777777777776,0.5461656959971272,0.3899180437875726,0.29969879518072284,0.6666666666666667,0.3538,0.6608,0.468,0.08,0.4,0.82,social
USR_000499,paid,39,25-34,tier3,17,10,10,338,True,True,True,18,0.339,0.58,3.6198973954635236,3.4594316186372978,evening,0.7391304347826086,0.5,0.21666666666666667,0.9100399034150023,0.6744474046779656,0.4954819277108434,0.5888888888888889,0.9061,0.3257,0.7922,0.8,0.7533,0.82,social
USR_000500,trial,7,25-34,tier3,11,6,4,60,False,False,False,16,0.209,0.87,2.554229543378943,2.321928094887362,late_afternoon,0.4782608695652174,0.3,0.03888888888888889,0.6421316830331528,0.4526808302869428,0.29969879518072284,0.9111111111111111,0.6542,0.4561,0.5474,0.12,0.5467,0.12,gamification
USR_000501,trial,0,45+,tier1,5,1,5,9,False,False,False,16,0.383,0.38,1.4306765580733933,2.584962500721156,late_afternoon,0.21739130434782608,0.05,0.0,0.35967117696729706,0.5039617607727125,0.5617469879518072,0.3666666666666667,0.2245,0.8176,0.4318,0.02,0.22,0.3,gamification
USR_000502,paid,119,35-44,tier3,8,12,24,381,True,True,False,17,0.372,0.45,3.694097524777934,4.643856189774724,late_afternoon,0.34782608695652173,0.6,0.6611111111111111,0.9286937687425914,0.9053616605738856,0.5451807228915663,0.44444444444444453,0.859,0.3688,0.917,0.84,0.2667,0.82,gamification
USR_000503,paid,52,25-34,tier2,19,15,14,393,True,True,True,19,0.498,0.59,3.7133156011339086,3.9068905956085187,evening,0.8260869565217391,0.75,0.28888888888888886,0.9335251809181769,0.761683569165869,0.7349397590361445,0.6,0.9763,0.2548,0.8476,0.9,0.76,0.91,social
USR_000504,inactive,84,18-24,tier1,0,0,0,27,False,False,False,22,0.027,0.06,2.0704150712689535,0.0,night,0.0,0.0,0.4666666666666667,0.5205010323905325,0.0,0.025602409638554216,0.011111111111111106,0.1172,0.927,0.2603,0.0,0.0067,0.3,social
USR_000505,inactive,61,18-24,tier1,0,0,0,15,False,False,False,8,0.034,0.24,1.7227062322935722,0.0,early_morning,0.0,0.0,0.3388888888888889,0.43308725137169773,0.0,0.03614457831325301,0.21111111111111114,0.1172,0.8709,0.2165,0.0,0.1267,0.3,social
USR_000506,churned,166,45+,tier2,2,0,0,6,False,False,True,9,0.1,0.27,1.2090619551221675,0.0,mid_morning,0.08695652173913043,0.0,0.9222222222222223,0.30395740670468363,0.0,0.13554216867469882,0.2444444444444445,0.141,0.8326,0.152,0.0,0.5467,0.21,achievement
USR_000507,trial,5,25-34,tier3,7,3,2,45,True,True,True,9,0.185,0.61,2.378868651539773,1.5849625007211563,mid_morning,0.30434782608695654,0.15,0.027777777777777776,0.5980460663325026,0.3090027388789262,0.2635542168674698,0.6222222222222222,0.3702,0.6748,0.4535,0.66,0.7733,0.82,social
USR_000508,paid,58,25-34,tier2,18,12,21,342,True,True,True,15,0.38,0.95,3.627185865366503,4.459431618637297,late_afternoon,0.782608695652174,0.6,0.32222222222222224,0.9118722201140509,0.8694064265717518,0.5572289156626505,1.0,0.9463,0.2002,0.8906,0.84,1.0,0.91,achievement
USR_000509,churned,165,18-24,tier3,0,0,0,7,False,False,False,19,0.065,0.32,1.2920296742201791,0.0,evening,0.0,0.0,0.9166666666666666,0.32481543852877326,0.0,0.08283132530120482,0.30000000000000004,0.1172,0.8376,0.1624,0.0,0.18,0.12,achievement
USR_000510,paid,23,18-24,tier2,12,20,12,485,False,True,True,10,0.587,0.72,3.8437075305033197,3.700439718141092,mid_morning,0.5217391304347826,1.0,0.12777777777777777,0.966305629048597,0.7214341080257056,0.8689759036144578,0.7444444444444445,0.9854,0.1923,0.8439,0.4,0.8467,0.91,social
USR_000511,trial,5,25-34,tier1,3,2,3,14,False,True,True,20,0.407,0.53,1.6826061944859854,2.0,evening,0.13043478260869565,0.1,0.027777777777777776,0.4230061273655071,0.3899180437875726,0.5978915662650601,0.5333333333333334,0.2307,0.6893,0.4065,0.04,0.72,1.0,social
USR_000512,churned,145,25-34,tier2,2,0,0,2,False,False,False,21,0.05,0.13,0.6826061944859854,0.0,night,0.08695652173913043,0.0,0.8055555555555556,0.17160676324113452,0.0,0.060240963855421686,0.0888888888888889,0.141,0.8896,0.0858,0.0,0.0533,0.21,social
USR_000513,inactive,25,35-44,tier3,1,0,0,39,False,False,False,15,0.023,0.22,2.292029674220179,0.0,late_afternoon,0.043478260869565216,0.0,0.1388888888888889,0.5762148026531458,0.0,0.019578313253012045,0.18888888888888888,0.1287,0.8756,0.2881,0.0,0.1133,0.12,gamification
USR_000514,paid,74,35-44,tier3,7,9,24,287,False,True,True,18,0.324,0.5,3.518595179338936,4.643856189774724,evening,0.30434782608695654,0.45,0.4111111111111111,0.8845725906968912,0.9053616605738856,0.47289156626506024,0.5000000000000001,0.7224,0.4175,0.895,0.18,0.7,0.82,gamification
USR_000515,churned,41,25-34,tier2,1,1,0,34,True,False,False,7,0.116,0.15,2.2090619551221677,0.0,early_morning,0.043478260869565216,0.05,0.22777777777777777,0.5553567708290562,0.0,0.15963855421686748,0.11111111111111112,0.1591,0.8566,0.2777,0.62,0.0667,0.21,learning
USR_000516,trial,1,18-24,tier2,5,11,5,77,False,True,False,16,0.172,0.43,2.7069753937264607,2.584962500721156,late_afternoon,0.21739130434782608,0.55,0.005555555555555556,0.6805318926831553,0.5039617607727125,0.24397590361445778,0.4222222222222223,0.7755,0.611,0.5922,0.22,0.2533,0.91,social
USR_000517,paid,113,18-24,tier2,21,5,10,268,True,True,True,23,0.384,0.77,3.4761896289248244,3.4594316186372978,night,0.9130434782608695,0.25,0.6277777777777778,0.8739118622874396,0.6744474046779656,0.5632530120481928,0.8,0.8104,0.2967,0.7742,0.7,0.88,0.91,social
USR_000518,paid,89,18-24,tier1,8,17,10,555,True,True,True,21,0.429,0.93,3.927314154474655,3.4594316186372978,night,0.34782608695652173,0.85,0.49444444444444446,0.9873242811515761,0.6744474046779656,0.6310240963855421,0.9777777777777779,0.9546,0.1894,0.8309,0.94,0.9867,1.0,social
USR_000519,trial,2,25-34,tier1,6,9,5,126,False,False,True,6,0.314,0.64,3.0098626663592656,2.584962500721156,early_morning,0.2608695652173913,0.45,0.011111111111111112,0.7566775604244079,0.5039617607727125,0.4578313253012048,0.6555555555555556,0.7006,0.5203,0.6303,0.18,0.7933,0.3,achievement
