"user_id","segment_id","lifecycle_day","notif_1_template_id","notif_1_time","notif_1_channel","notif_2_template_id","notif_2_time","notif_2_channel","notif_3_template_id","notif_3_time","notif_3_channel","notif_4_template_id","notif_4_time","notif_4_channel","notif_5_template_id","notif_5_time","notif_5_channel","notif_6_template_id","notif_6_time","notif_6_channel","notif_7_template_id","notif_7_time","notif_7_channel","notif_8_template_id","notif_8_time","notif_8_channel","notif_9_template_id","notif_9_time","notif_9_channel"
"USR_000317","4","Day 76","Dormant_Social_Day_1_Unpredictability_T1","early_morning","Push","Dormant_Social_Day_1_Unpredictability_T2","mid_morning","Push","Dormant_Social_Day_1_Unpredictability_T3","afternoon","Push","Dormant_Social_Day_1_Unpredictability_T4","afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T5","late_afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T1","evening","In-App","Dormant_Social_Day_1_Unpredictability_T2","evening","In-App","Dormant_Social_Day_1_Unpredictability_T3","night","In-App","Dormant_Social_Day_1_Unpredictability_T4","night","In-App"
"USR_000318","1","Day 7","Inactive_Social_Learners_Day_1_Social_Influence_T1","early_morning","Push","Inactive_Social_Learners_Day_1_Social_Influence_T2","early_morning","Push","Inactive_Social_Learners_Day_1_Social_Influence_T3","mid_morning","Push","Inactive_Social_Learners_Day_1_Social_Influence_T4","afternoon","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T5","afternoon","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T1","late_afternoon","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T2","evening","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T3","evening","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T4","night","In-App"
"USR_000319","3","Day 0","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","night","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","early_morning","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","mid_morning","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","mid_morning","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T5","afternoon","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","late_afternoon","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","late_afternoon","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","evening","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","night","In-App"
"USR_000320","1","Day 12","Inactive_Social_Learners_Day_1_Social_Influence_T1","evening","Push","Inactive_Social_Learners_Day_1_Social_Influence_T2","night","Push","Inactive_Social_Learners_Day_1_Social_Influence_T3","night","Push","Inactive_Social_Learners_Day_1_Social_Influence_T4","night","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T5","night","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T1","night","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T2","early_morning","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T3","mid_morning","In-App","Inactive_Social_Learners_Day_1_Social_Influence_T4","mid_morning","In-App"
"USR_000321","2","Day 33","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","mid_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","mid_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","afternoon","In-App"
"USR_000322","5","Day 7","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","night","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","night","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","night","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T5","early_morning","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","mid_morning","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","mid_morning","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","afternoon","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","late_afternoon","In-App"
"USR_000323","5","Day 1","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","mid_morning","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","mid_morning","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","afternoon","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","late_afternoon","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T5","late_afternoon","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","evening","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","night","In-App"
"USR_000324","0","Day 142","Inactive_Socialite_Day_1_Unpredictability_T1","night","Push","Inactive_Socialite_Day_1_Unpredictability_T2","night","Push","Inactive_Socialite_Day_1_Unpredictability_T3","night","Push","Inactive_Socialite_Day_1_Unpredictability_T4","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T5","early_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T1","early_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T2","mid_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T3","afternoon","In-App","Inactive_Socialite_Day_1_Unpredictability_T4","afternoon","In-App"
"USR_000325","5","Day 4","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","afternoon","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","late_afternoon","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","evening","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","evening","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T5","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","early_morning","In-App"
"USR_000326","0","Day 129","Inactive_Socialite_Day_1_Unpredictability_T1","early_morning","Push","Inactive_Socialite_Day_1_Unpredictability_T2","mid_morning","Push","Inactive_Socialite_Day_1_Unpredictability_T3","mid_morning","Push","Inactive_Socialite_Day_1_Unpredictability_T4","afternoon","In-App","Inactive_Socialite_Day_1_Unpredictability_T5","late_afternoon","In-App","Inactive_Socialite_Day_1_Unpredictability_T1","late_afternoon","In-App","Inactive_Socialite_Day_1_Unpredictability_T2","evening","In-App","Inactive_Socialite_Day_1_Unpredictability_T3","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T4","night","In-App"
"USR_000327","4","Day 81","Dormant_Social_Day_1_Unpredictability_T1","evening","Push","Dormant_Social_Day_1_Unpredictability_T2","night","Push","Dormant_Social_Day_1_Unpredictability_T3","night","Push","Dormant_Social_Day_1_Unpredictability_T4","night","In-App","Dormant_Social_Day_1_Unpredictability_T5","night","In-App","Dormant_Social_Day_1_Unpredictability_T1","night","In-App","Dormant_Social_Day_1_Unpredictability_T2","early_morning","In-App","Dormant_Social_Day_1_Unpredictability_T3","mid_morning","In-App","Dormant_Social_Day_1_Unpredictability_T4","mid_morning","In-App"
"USR_000328","2","Day 34","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","mid_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","afternoon","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","afternoon","In-App"
"USR_000329","2","Day 17","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","mid_morning","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","afternoon","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","late_afternoon","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","late_afternoon","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","evening","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App"
"USR_000330","0","Day 177","Inactive_Socialite_Day_1_Unpredictability_T1","afternoon","Push","Inactive_Socialite_Day_1_Unpredictability_T2","late_afternoon","Push","Inactive_Socialite_Day_1_Unpredictability_T3","evening","Push","Inactive_Socialite_Day_1_Unpredictability_T4","evening","In-App","Inactive_Socialite_Day_1_Unpredictability_T5","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T1","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T2","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T3","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T4","early_morning","In-App"
"USR_000331","2","Day 49","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","afternoon","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","late_afternoon","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","evening","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","evening","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","early_morning","In-App"
"USR_000332","4","Day 18","Dormant_Social_Day_1_Unpredictability_T1","evening","Push","Dormant_Social_Day_1_Unpredictability_T2","night","Push","Dormant_Social_Day_1_Unpredictability_T3","night","Push","Dormant_Social_Day_1_Unpredictability_T4","night","In-App","Dormant_Social_Day_1_Unpredictability_T5","night","In-App","Dormant_Social_Day_1_Unpredictability_T1","early_morning","In-App","Dormant_Social_Day_1_Unpredictability_T2","early_morning","In-App","Dormant_Social_Day_1_Unpredictability_T3","mid_morning","In-App","Dormant_Social_Day_1_Unpredictability_T4","afternoon","In-App"
"USR_000333","0","Day 176","Inactive_Socialite_Day_1_Unpredictability_T1","early_morning","Push","Inactive_Socialite_Day_1_Unpredictability_T2","mid_morning","Push","Inactive_Socialite_Day_1_Unpredictability_T3","afternoon","Push","Inactive_Socialite_Day_1_Unpredictability_T4","afternoon","In-App","Inactive_Socialite_Day_1_Unpredictability_T5","late_afternoon","In-App","Inactive_Socialite_Day_1_Unpredictability_T1","evening","In-App","Inactive_Socialite_Day_1_Unpredictability_T2","evening","In-App","Inactive_Socialite_Day_1_Unpredictability_T3","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T4","night","In-App"
"USR_000334","2","Day 17","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","late_afternoon","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","evening","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","mid_morning","In-App"
"USR_000335","0","Day 141","Inactive_Socialite_Day_1_Unpredictability_T1","evening","Push","Inactive_Socialite_Day_1_Unpredictability_T2","evening","Push","Inactive_Socialite_Day_1_Unpredictability_T3","night","Push","Inactive_Socialite_Day_1_Unpredictability_T4","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T5","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T1","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T2","early_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T3","early_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T4","mid_morning","In-App"
"USR_000336","2","Day 49","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","evening","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","evening","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","mid_morning","In-App"
"USR_000337","5","Day 0","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","afternoon","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","late_afternoon","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","evening","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","evening","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T5","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","early_morning","In-App"
"USR_000338","3","Day 3","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","afternoon","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","late_afternoon","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","evening","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","evening","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T5","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","early_morning","In-App"
"USR_000339","2","Day 52","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","late_afternoon","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","evening","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","mid_morning","In-App"
"USR_000340","0","Day 67","Inactive_Socialite_Day_1_Unpredictability_T1","afternoon","Push","Inactive_Socialite_Day_1_Unpredictability_T2","late_afternoon","Push","Inactive_Socialite_Day_1_Unpredictability_T3","evening","Push","Inactive_Socialite_Day_1_Unpredictability_T4","evening","In-App","Inactive_Socialite_Day_1_Unpredictability_T5","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T1","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T2","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T3","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T4","early_morning","In-App"
"USR_000341","2","Day 87","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","early_morning","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","mid_morning","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","mid_morning","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","afternoon","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","late_afternoon","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","late_afternoon","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","evening","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App"
"USR_000342","2","Day 92","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","early_morning","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","mid_morning","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","mid_morning","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","afternoon","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","late_afternoon","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","late_afternoon","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","evening","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App"
"USR_000343","2","Day 33","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","late_afternoon","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","late_afternoon","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","evening","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","early_morning","In-App"
